sample_id,frame,simulation_time,ego_speed_kmh,ego_x,ego_y,ego_z,ego_roll,ego_pitch,ego_yaw,lidar_points,semantic_points,adaptive_cells,terrain_cells,static_cells,vehicle_cells,pedestrian_cells,road_cells,sidewalk_cells,minimum_resolution_m,maximum_resolution_m,front_vehicle_type,front_vehicle_distance_m,collision_count,raw_lidar_file,semantic_lidar_file,adaptive_grid_file
21826,57263,2505.288,21.246,-57.221,125.361,0.002,-0.112,-0.011,137.499,26417,47962,16010,0,0,0,0,0,0,0.05,0.5,vehicle.mercedes.coupe,16.207,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021826.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021826.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021826.npz
21827,57265,2505.388,20.551,-57.683,125.71,0.002,-0.106,-0.018,140.149,24777,45276,16234,0,0,0,0,0,0,0.05,0.5,vehicle.mercedes.coupe,15.528,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021827.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021827.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021827.npz
21828,57267,2505.488,19.798,-58.144,126.027,0.002,-0.099,-0.022,142.732,26178,47683,15966,0,0,0,0,0,0,0.05,0.5,vehicle.mercedes.coupe,14.909,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021828.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021828.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021828.npz
21829,57269,2505.588,19.03,-58.599,126.314,0.002,-0.091,-0.025,145.196,25069,45294,16302,0,0,0,0,0,0,0.05,0.5,vehicle.mercedes.coupe,14.362,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021829.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021829.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021829.npz
21830,57271,2505.688,18.26,-59.048,126.571,0.002,-0.085,-0.027,147.487,25934,47434,15696,0,0,0,0,0,0,0.05,0.5,vehicle.mercedes.coupe,13.896,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021830.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021830.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021830.npz
21831,57273,2505.788,18.016,-59.492,126.802,0.002,-0.085,-0.023,149.58,25039,45361,16320,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,31.342,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021831.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021831.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021831.npz
21832,57275,2505.888,17.988,-59.944,127.012,0.002,-0.081,-0.016,151.485,26047,47175,15673,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,31.666,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021832.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021832.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021832.npz
21833,57277,2505.988,18.297,-60.408,127.209,0.002,-0.075,-0.006,153.394,25114,45467,16242,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,31.984,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021833.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021833.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021833.npz
21834,57279,2506.088,18.217,-60.879,127.394,0.002,-0.066,-0.003,155.22,25683,47050,15569,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,32.303,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021834.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021834.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021834.npz
21835,57281,2506.188,18.7,-61.357,127.566,0.002,-0.067,0.001,157.077,25222,45683,16242,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,32.624,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021835.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021835.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021835.npz
21836,57283,2506.288,18.543,-61.848,127.725,0.002,-0.064,0.002,158.948,25724,46822,15639,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,32.941,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021836.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021836.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021836.npz
21837,57285,2506.388,18.635,-62.344,127.87,0.002,-0.064,0.001,160.827,25334,46126,16162,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,33.254,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021837.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021837.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021837.npz
21838,57287,2506.488,18.872,-62.848,128.0,0.002,-0.067,0.003,162.723,25425,46574,15608,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,33.557,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021838.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021838.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021838.npz
21839,57289,2506.588,19.189,-63.365,128.115,0.002,-0.067,0.005,164.612,25660,46569,16211,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,33.856,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021839.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021839.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021839.npz
21840,57291,2506.688,19.481,-63.894,128.217,0.003,0.069,0.054,166.526,25456,46258,15503,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,34.15,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021840.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021840.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021840.npz
21841,57293,2506.788,20.3,-64.442,128.3,0.003,-0.064,0.034,168.441,25693,46861,16210,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,34.432,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021841.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021841.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021841.npz
21842,57295,2506.888,20.437,-65.004,128.37,0.002,-0.082,0.007,170.393,25431,45917,15771,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,34.706,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021842.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021842.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021842.npz
21843,57297,2506.988,20.605,-65.572,128.422,0.002,-0.079,0.005,172.337,25958,47301,16203,0,0,0,0,0,0,0.05,0.5,vehicle.tesla.model3,34.969,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021843.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021843.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021843.npz
21844,57299,2507.088,20.796,-66.146,128.456,0.002,-0.077,0.004,174.242,25171,45636,15661,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021844.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021844.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021844.npz
21845,57301,2507.188,21.058,-66.728,128.473,0.002,-0.075,0.006,176.113,25872,47312,16250,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021845.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021845.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021845.npz
21846,57303,2507.288,21.352,-67.318,128.471,0.002,-0.074,0.007,177.951,24961,45609,15609,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_021846.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_021846.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_021846.npz
